SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
22023,1610612760,OKC,Oklahoma City Thunder,0022300324,2023-12-14,OKC @ SAC,L,240,123,44,102,0.431,11,36,0.306,24,27,0.889,16,28,44,26,8,7,13,25,-5.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300340,2023-12-16,OKC @ DEN,W,240,118,43,84,0.512,7,21,0.333,25,30,0.833,9,31,40,22,4,9,10,19,1.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300355,2023-12-18,OKC vs. MEM,W,238,116,42,92,0.457,11,36,0.306,21,23,0.913,10,43,53,31,11,10,12,18,19.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300379,2023-12-21,OKC vs. LAC,W,240,134,51,87,0.586,16,34,0.471,16,18,0.889,6,32,38,35,9,5,11,11,19.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300397,2023-12-23,OKC vs. LAL,L,239,120,46,95,0.484,13,41,0.317,15,19,0.789,11,31,42,24,6,7,9,17,-9.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300411,2023-12-26,OKC vs. MIN,W,239,129,49,81,0.605,18,39,0.462,13,16,0.813,3,26,29,35,9,7,11,24,23.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300419,2023-12-27,OKC vs. NYK,W,240,129,49,90,0.544,14,32,0.438,17,22,0.773,3,24,27,20,6,10,4,21,9.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300435,2023-12-29,OKC @ DEN,W,240,119,46,91,0.505,12,35,0.343,15,16,0.938,10,41,51,29,10,8,11,20,26.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300447,2023-12-31,OKC vs. BKN,W,242,124,45,83,0.542,18,33,0.545,16,20,0.8,5,41,46,31,1,6,13,24,16.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300462,2024-01-02,OKC vs. BOS,W,240,127,48,91,0.527,18,40,0.45,13,17,0.765,10,28,38,34,7,10,10,22,4.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300467,2024-01-03,OKC @ ATL,L,240,138,50,91,0.549,18,36,0.5,20,26,0.769,9,28,37,30,10,1,13,23,-3.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300481,2024-01-05,OKC @ BKN,L,241,115,45,84,0.536,9,31,0.29,16,24,0.667,7,29,36,29,8,5,13,26,-9.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300508,2024-01-08,OKC @ WAS,W,240,136,52,88,0.591,14,28,0.5,18,24,0.75,10,30,40,37,11,7,14,21,8.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300522,2024-01-10,OKC @ MIA,W,240,128,51,86,0.593,14,33,0.424,12,16,0.75,4,38,42,36,4,4,12,19,8.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300529,2024-01-11,OKC vs. POR,W,241,139,53,93,0.57,14,35,0.4,19,22,0.864,8,51,59,41,6,8,12,10,62.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300546,2024-01-13,OKC vs. ORL,W,239,112,43,94,0.457,8,36,0.222,18,21,0.857,12,34,46,23,9,4,8,19,12.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300565,2024-01-15,OKC @ LAL,L,240,105,40,96,0.417,15,49,0.306,10,11,0.909,13,27,40,23,11,6,11,18,-7.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300568,2024-01-16,OKC @ LAC,L,239,117,42,83,0.506,16,34,0.471,17,20,0.85,9,26,35,30,5,5,12,19,-11.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300581,2024-01-18,OKC @ UTA,W,240,134,48,86,0.558,14,32,0.438,24,28,0.857,7,31,38,36,8,10,15,29,5.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300599,2024-01-20,OKC @ MIN,W,241,102,32,81,0.395,8,24,0.333,30,35,0.857,9,28,37,21,12,4,8,20,5.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300617,2024-01-23,OKC vs. POR,W,240,111,43,89,0.483,7,23,0.304,18,28,0.643,10,33,43,23,9,10,12,18,2.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300622,2024-01-24,OKC @ SAS,W,240,140,54,96,0.563,18,40,0.45,14,16,0.875,16,31,47,36,11,8,15,20,26.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300640,2024-01-26,OKC @ NOP,W,242,107,42,88,0.477,10,33,0.303,13,14,0.929,6,39,45,22,11,5,11,11,24.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300654,2024-01-28,OKC @ DET,L,240,104,44,92,0.478,8,28,0.286,8,12,0.667,11,32,43,17,7,5,10,18,-16.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300664,2024-01-29,OKC vs. MIN,L,241,101,35,79,0.443,14,35,0.4,17,22,0.773,8,30,38,21,5,7,12,17,-6.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300682,2024-01-31,OKC vs. DEN,W,240,105,37,87,0.425,11,26,0.423,20,25,0.8,15,38,53,24,2,9,11,14,5.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300695,2024-02-02,OKC vs. CHA,W,240,126,44,75,0.587,17,36,0.472,21,27,0.778,3,41,44,31,10,10,16,17,20.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300710,2024-02-04,OKC vs. TOR,W,290,135,52,110,0.473,23,63,0.365,8,8,1.0,14,31,45,40,6,8,10,15,8.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300724,2024-02-06,OKC @ UTA,L,239,117,43,90,0.478,19,37,0.514,12,18,0.667,9,23,32,26,9,9,11,16,-7.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300748,2024-02-10,OKC @ DAL,L,241,111,38,98,0.388,17,47,0.362,18,21,0.857,12,28,40,23,5,4,10,23,-35.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300760,2024-02-11,OKC vs. SAC,W,241,127,46,85,0.541,13,27,0.481,22,27,0.815,5,31,36,30,8,9,9,17,14.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300772,2024-02-13,OKC @ ORL,W,240,127,46,84,0.548,13,32,0.406,22,24,0.917,4,27,31,28,9,8,11,20,14.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300799,2024-02-22,OKC vs. LAC,W,241,129,50,90,0.556,17,35,0.486,12,17,0.706,8,36,44,24,9,11,12,16,22.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300809,2024-02-23,OKC vs. WAS,W,240,147,55,92,0.598,20,40,0.5,17,21,0.81,8,48,56,30,5,9,15,22,41.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300822,2024-02-25,OKC @ HOU,W,241,123,46,97,0.474,17,35,0.486,14,15,0.933,10,38,48,30,12,8,9,22,13.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300841,2024-02-27,OKC vs. HOU,W,241,112,44,93,0.473,10,27,0.37,14,18,0.778,12,43,55,19,7,8,13,14,17.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300853,2024-02-29,OKC @ SAS,L,239,118,44,89,0.494,9,31,0.29,21,22,0.955,7,30,37,20,6,2,10,15,-14.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300878,2024-03-03,OKC @ PHX,W,240,118,49,102,0.48,9,31,0.29,11,15,0.733,10,31,41,21,16,8,5,15,8.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300884,2024-03-04,OKC @ LAL,L,239,104,37,94,0.394,15,39,0.385,15,16,0.938,13,25,38,22,12,7,10,20,-12.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300900,2024-03-06,OKC @ POR,W,240,128,43,74,0.581,9,22,0.409,33,39,0.846,7,32,39,23,10,5,18,18,8.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300914,2024-03-08,OKC vs. MIA,W,238,107,42,89,0.472,12,38,0.316,11,13,0.846,9,36,45,28,5,8,9,16,7.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300931,2024-03-10,OKC vs. MEM,W,242,124,49,93,0.527,21,47,0.447,5,5,1.0,8,38,46,36,8,6,10,18,31.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300941,2024-03-12,OKC vs. IND,L,239,111,43,99,0.434,14,37,0.378,11,15,0.733,13,37,50,24,5,4,12,16,-10.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300959,2024-03-14,OKC vs. DAL,W,239,126,45,86,0.523,16,39,0.41,20,23,0.87,8,26,34,28,10,7,13,24,7.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022300972,2024-03-16,OKC @ MEM,W,240,118,45,87,0.517,12,35,0.343,16,21,0.762,8,37,45,25,7,8,11,19,6.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301000,2024-03-20,OKC vs. UTA,W,240,119,43,88,0.489,10,34,0.294,23,29,0.793,10,35,45,29,10,7,10,16,12.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301012,2024-03-22,OKC @ TOR,W,240,123,48,95,0.505,12,32,0.375,15,19,0.789,13,33,46,27,17,5,15,20,20.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301030,2024-03-24,OKC @ MIL,L,238,93,33,89,0.371,10,43,0.233,17,22,0.773,10,27,37,20,9,1,12,16,-25.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301046,2024-03-26,OKC @ NOP,W,239,119,46,86,0.535,15,34,0.441,12,14,0.857,7,38,45,28,5,3,12,17,7.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301057,2024-03-27,OKC vs. HOU,L,265,126,47,96,0.49,14,38,0.368,18,24,0.75,13,36,49,26,7,7,19,24,-6.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301069,2024-03-29,OKC vs. PHX,W,240,128,49,87,0.563,16,30,0.533,14,14,1.0,7,31,38,33,7,7,10,13,25.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301082,2024-03-31,OKC @ NYK,W,241,113,44,82,0.537,13,34,0.382,12,24,0.5,9,34,43,29,6,8,12,23,1.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301093,2024-04-02,OKC @ PHI,L,240,105,37,87,0.425,13,39,0.333,18,22,0.818,12,31,43,30,10,9,14,18,-4.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301105,2024-04-03,OKC @ BOS,L,238,100,35,81,0.432,5,24,0.208,25,28,0.893,5,26,31,21,8,5,13,11,-35.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301116,2024-04-05,OKC @ IND,L,240,112,42,86,0.488,8,30,0.267,20,24,0.833,9,30,39,24,8,6,15,17,-14.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301135,2024-04-07,OKC @ CHA,W,240,121,45,87,0.517,18,36,0.5,13,17,0.765,10,26,36,33,14,4,16,17,3.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301153,2024-04-09,OKC vs. SAC,W,239,112,39,80,0.488,11,30,0.367,23,31,0.742,6,36,42,21,11,8,13,18,7.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301163,2024-04-10,OKC vs. SAS,W,241,127,47,101,0.465,16,38,0.421,17,21,0.81,7,55,62,33,12,6,12,16,38.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301179,2024-04-12,OKC vs. MIL,W,240,125,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,18.0,2023-24
22023,1610612760,OKC,Oklahoma City Thunder,0022301196,2024-04-14,OKC vs. DAL,W,241,135,54,97,0.557,14,34,0.412,13,16,0.813,11,47,58,38,6,6,14,17,49.0,2023-24
22024,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24,OKC @ DEN,W,240,102,43,101,0.426,8,36,0.222,8,12,0.667,13,36,49,23,9,13,12,15,15.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400091,2024-10-26,OKC @ CHI,W,240,114,45,107,0.421,8,40,0.2,16,20,0.8,9,45,54,21,15,5,10,18,19.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400100,2024-10-27,OKC vs. ATL,W,239,128,44,89,0.494,16,40,0.4,24,32,0.75,11,34,45,26,13,12,10,23,24.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400125,2024-10-30,OKC vs. SAS,W,242,105,41,89,0.461,17,41,0.415,6,8,0.75,5,34,39,28,18,6,10,15,12.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400140,2024-11-01,OKC @ POR,W,238,137,51,95,0.537,19,49,0.388,16,19,0.842,14,31,45,31,14,9,13,29,23.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400150,2024-11-02,OKC @ LAC,W,239,105,36,84,0.429,16,39,0.41,17,19,0.895,3,38,41,25,11,3,12,22,13.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400163,2024-11-04,OKC vs. ORL,W,240,102,39,85,0.459,12,31,0.387,12,16,0.75,5,37,42,23,12,4,15,21,16.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400177,2024-11-06,OKC @ DEN,L,240,122,44,100,0.44,16,40,0.4,18,23,0.783,13,34,47,29,15,6,14,28,-2.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400192,2024-11-08,OKC vs. HOU,W,242,126,46,90,0.511,14,37,0.378,20,23,0.87,7,34,41,24,9,8,10,23,19.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400207,2024-11-10,OKC vs. GSW,L,240,116,42,94,0.447,11,33,0.333,21,26,0.808,14,27,41,25,4,6,11,18,-11.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400215,2024-11-11,OKC vs. LAC,W,241,134,47,91,0.516,18,46,0.391,22,23,0.957,9,20,29,31,16,5,11,23,6.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400221,2024-11-13,OKC vs. NOP,W,240,106,39,88,0.443,15,39,0.385,13,16,0.813,5,26,31,20,16,7,5,17,18.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400018,2024-11-15,OKC vs. PHX,W,240,99,36,91,0.396,10,40,0.25,17,18,0.944,13,40,53,21,6,11,10,26,16.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400242,2024-11-17,OKC vs. DAL,L,240,119,43,87,0.494,14,42,0.333,19,25,0.76,7,22,29,29,11,5,6,25,-2.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400025,2024-11-19,OKC @ SAS,L,239,104,41,100,0.41,16,53,0.302,6,7,0.857,13,34,47,24,16,4,13,18,-6.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400256,2024-11-20,OKC vs. POR,W,240,109,40,91,0.44,9,31,0.29,20,23,0.87,15,31,46,24,14,8,13,20,10.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400285,2024-11-25,OKC @ SAC,W,241,130,48,86,0.558,14,31,0.452,20,25,0.8,11,33,44,28,6,3,15,18,21.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400299,2024-11-27,OKC @ GSW,W,240,105,39,85,0.459,11,37,0.297,16,26,0.615,8,40,48,26,10,9,14,21,4.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400048,2024-11-29,OKC @ LAL,W,239,101,38,93,0.409,13,40,0.325,12,16,0.75,15,32,47,20,12,3,9,17,8.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400310,2024-12-01,OKC @ HOU,L,239,116,42,94,0.447,13,39,0.333,19,25,0.76,11,35,46,30,5,4,7,26,-3.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400055,2024-12-03,OKC vs. UTA,W,241,133,53,102,0.52,17,47,0.362,10,11,0.909,15,19,34,32,18,3,8,23,27.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400328,2024-12-05,OKC @ TOR,W,240,129,49,102,0.48,17,47,0.362,14,17,0.824,13,42,55,28,15,11,6,16,37.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400342,2024-12-07,OKC @ NOP,W,240,119,45,85,0.529,12,32,0.375,17,21,0.81,10,35,45,27,13,3,18,24,10.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022401203,2024-12-10,OKC vs. DAL,W,240,118,46,101,0.455,20,50,0.4,6,7,0.857,17,35,52,29,14,5,13,17,14.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400361,2024-12-19,OKC @ ORL,W,239,105,40,83,0.482,10,31,0.323,15,16,0.938,4,28,32,23,15,6,13,20,6.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400375,2024-12-20,OKC @ MIA,W,240,104,39,86,0.453,14,34,0.412,12,17,0.706,12,36,48,24,8,5,14,17,7.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400400,2024-12-23,OKC vs. WAS,W,241,123,47,106,0.443,10,38,0.263,19,22,0.864,19,40,59,25,15,9,12,18,18.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400410,2024-12-26,OKC @ IND,W,242,120,44,95,0.463,13,37,0.351,19,24,0.792,9,36,45,20,4,4,3,18,6.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400428,2024-12-28,OKC @ CHA,W,240,106,42,88,0.477,10,38,0.263,12,14,0.857,9,40,49,29,9,1,15,19,12.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400440,2024-12-29,OKC vs. MEM,W,242,130,52,103,0.505,14,44,0.318,12,12,1.0,9,36,45,35,10,9,10,24,24.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400452,2024-12-31,OKC vs. MIN,W,241,113,42,89,0.472,12,36,0.333,17,23,0.739,9,28,37,25,16,2,9,13,8.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400466,2025-01-02,OKC vs. LAC,W,240,116,43,86,0.5,14,38,0.368,16,20,0.8,4,31,35,29,11,3,9,14,18.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400473,2025-01-03,OKC vs. NYK,W,242,117,43,84,0.512,14,27,0.519,17,21,0.81,7,34,41,27,9,7,13,17,10.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400487,2025-01-05,OKC vs. BOS,W,241,105,39,87,0.448,16,38,0.421,11,13,0.846,9,37,46,22,11,6,15,18,13.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400509,2025-01-08,OKC @ CLE,L,241,122,48,90,0.533,11,31,0.355,15,17,0.882,9,29,38,35,9,5,13,24,-7.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400529,2025-01-10,OKC @ NYK,W,238,126,48,89,0.539,14,27,0.519,16,18,0.889,8,38,46,20,9,9,15,23,25.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400545,2025-01-12,OKC @ WAS,W,239,136,45,95,0.474,13,35,0.371,33,35,0.943,15,41,56,26,11,4,13,22,41.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400555,2025-01-14,OKC @ PHI,W,242,118,45,81,0.556,12,36,0.333,16,18,0.889,10,28,38,32,10,4,17,22,16.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400574,2025-01-16,OKC vs. CLE,W,240,134,53,105,0.505,18,53,0.34,10,11,0.909,8,31,39,25,12,5,6,20,20.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400583,2025-01-17,OKC @ DAL,L,240,98,35,91,0.385,20,46,0.435,8,12,0.667,14,32,46,24,7,2,15,20,-8.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400595,2025-01-19,OKC vs. BKN,W,240,127,48,87,0.552,19,43,0.442,12,13,0.923,8,35,43,37,8,5,11,19,26.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400618,2025-01-22,OKC vs. UTA,W,239,123,44,95,0.463,12,39,0.308,23,25,0.92,13,26,39,20,15,4,10,23,9.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400625,2025-01-23,OKC vs. DAL,L,240,115,42,88,0.477,15,37,0.405,16,22,0.727,8,25,33,26,9,4,12,27,-6.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400647,2025-01-26,OKC @ POR,W,242,118,42,89,0.472,10,30,0.333,24,29,0.828,14,29,43,24,7,3,7,19,10.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400673,2025-01-29,OKC @ GSW,L,239,109,40,99,0.404,9,39,0.231,20,25,0.8,17,33,50,21,8,3,11,21,-7.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400691,2025-02-01,OKC vs. SAC,W,241,144,57,107,0.533,19,46,0.413,11,16,0.688,20,50,70,37,5,6,11,18,34.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400705,2025-02-03,OKC vs. MIL,W,240,125,51,99,0.515,16,41,0.39,7,8,0.875,14,41,55,28,9,5,17,18,29.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400724,2025-02-05,OKC vs. PHX,W,241,140,52,102,0.51,12,42,0.286,24,27,0.889,17,29,46,24,15,4,5,23,31.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400739,2025-02-07,OKC vs. TOR,W,239,121,43,84,0.512,9,31,0.29,26,31,0.839,11,33,44,26,10,7,12,14,12.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400746,2025-02-08,OKC @ MEM,W,240,125,45,105,0.429,18,42,0.429,17,21,0.81,21,34,55,29,5,5,8,27,13.0,2024-25
22024,1610612760,OKC,Oklahoma City Thunder,0022400761,2025-02-10,OKC vs. NOP,W,241,137,49,95,0.516,27,55,0.491,12,16,0.75,10,35,45,29,15,8,10,20,36.0,2024-25
